index,classifier,ENC_HOMICIDIO,ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,ENC_INTRAMUROS,ENC_MESES_CONDENA,ENC_RANGOS_EDAD_INPEC,ENC_GENERO,ENC_NIVEL_EDUCATIVO,ENC_REGIONAL_CENTRAL,ENC_REGIONAL_OCCIDENTE,ENC_REGIONAL_NOROESTE,ENC_REGIONAL_NORTE,ENC_REGIONAL_ORIENTE,ENC_REGIONAL_VIEJO_CALDAS
2447,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,1.0,,1.0,,,,,,
1495,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,2.0,,,,,,,,
480,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2129,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,1.0,,,,,,,,
4221,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,1.0,,,,,,,,
3069,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2449,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,1.0,,,,,,,2019.0,,,,,,,,,,,
2673,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
380,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,9.0,,,,,,,,
3590,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,1.0,,,,,,,,
3255,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,2.0,,1.0,,,,,,
4542,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,8.0,,,,,,,,
4905,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,8.0,,,,,,,,
1884,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,1.0,,,,,,,,
3111,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,1.0,,,,,,,,
838,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
243,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2019.0,,,4.0,,,,,,,,
630,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,8.0,,,,,,,,
2498,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,1.0,,,1.0,0.0,1.0,1.0,1.0,2016.0,,36.0,2.0,,2.0,,,1.0,,,
604,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,0.0,0.0,,,,1.0,,2016.0,,720.0,2.0,,1.0,,,,,,
4645,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,8.0,,,,,,,,
4827,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,9.0,,,,,,,,
2696,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,0.0,,,,,,,2016.0,,202.0,8.0,,6.0,,,,,,
3463,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,1.0,,,,,,,,
4896,QuadraticDiscriminantAnalysis_ROS_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,1.0,,,,,,,,
441,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
4051,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,,,1.0,,,2020.0,,202.0,6.0,0.0,5.0,1.0,1.0,1.0,,1.0,
2648,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
1013,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,,1.0,1.0,,,2020.0,0.0,202.0,6.0,0.0,6.0,1.0,1.0,1.0,,1.0,
2825,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
3021,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,0.0,,,1.0,1.0,1.0,2017.0,0.0,202.0,7.0,,5.0,1.0,1.0,1.0,1.0,1.0,
1976,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
3279,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
3983,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,1.0,1.0,,1.0,,2016.0,0.0,202.0,7.0,,5.0,,,1.0,,1.0,
3545,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,6.0,,,,,,
1373,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,1.0,,1.0,,2020.0,0.0,202.0,1.0,,6.0,,1.0,1.0,,1.0,
1853,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
4376,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,6.0,,,,,,
2352,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
1327,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,,,,,,,
2387,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
2633,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
4565,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
3311,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
37,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,0.0,,1.0,1.0,1.0,,,2016.0,,202.0,6.0,,6.0,1.0,1.0,1.0,,1.0,
1414,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
4837,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,,,,,,,
4036,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4485,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
3383,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,1.0,,,,2020.0,,202.0,7.0,,5.0,,,,,,
95,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,1.0,,2016.0,0.0,202.0,2.0,,6.0,,1.0,1.0,,,
975,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
4478,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
1990,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
2507,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,,,1.0,1.0,,2017.0,,202.0,7.0,,4.0,,1.0,1.0,,,
4392,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
766,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2019.0,,,3.0,,,,,,,,
2203,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,1.0,1.0,,,,2015.0,,202.0,1.0,,5.0,,1.0,1.0,,1.0,
454,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,6.0,,6.0,,,,,,
1430,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
4042,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
479,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,1.0,1.0,1.0,1.0,1.0,2020.0,,202.0,2.0,0.0,6.0,,1.0,1.0,1.0,1.0,1.0
4252,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
1491,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
4087,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,5.0,,,,,,
2276,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,8.0,,,,,,,,
40,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,8.0,,,,,,,,
3454,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
534,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,2.0,,,,,,,,
4733,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
2532,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
386,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
3131,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2887,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
1431,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4939,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
780,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
3589,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
447,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
4465,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,,,,,,,
1536,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4835,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,6.0,,,,,,
4205,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
3572,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,2.0,,,,,,,,
2759,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
3274,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,2.0,,,,,,,,
3250,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,1.0,1.0,0.0,0.0,,,,2019.0,1.0,,2.0,,2.0,0.0,,,,,
2271,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
3301,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,8.0,,,,,,,,
4840,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
568,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
1184,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
3816,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
430,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,1.0,,5.0,,,,,,
3510,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,1.0,,,,,,,,,,2.0,,,,,,,,
4370,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,8.0,,,,,,,,
3825,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,8.0,,6.0,,,,,,
1607,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
2575,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,5.0,,,,,,
4423,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1276,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
1398,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4476,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,5.0,,,,,,
3348,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
3420,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,8.0,,,,,,,,
1686,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,2.0,,,,,,,,
425,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,5.0,,,,,,
2366,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
2538,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
1484,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,1.0,,1.0,,2020.0,,720.0,1.0,,4.0,,,1.0,,,1.0
1793,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,6.0,,6.0,,,,,,
2172,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,6.0,,,,,,
4692,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
1048,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4675,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,5.0,,,,,,
1750,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,6.0,,6.0,,,,,,
1628,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
2836,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
168,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
2453,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,6.0,,,,,,
4556,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,1.0,1.0,1.0,1.0,,2020.0,0.0,720.0,2.0,,4.0,1.0,,1.0,1.0,1.0,1.0
1203,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,,,,,,,
659,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,6.0,,,,,,
1448,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4850,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,8.0,,,,,,,,
3439,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,1.0,,1.0,1.0,,2015.0,,36.0,1.0,,4.0,1.0,1.0,,1.0,1.0,1.0
20,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
2643,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,,,,,,,
4735,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
2622,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,1.0,,5.0,,,,,,
4651,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,1.0,1.0,,2020.0,,202.0,7.0,,4.0,,,1.0,,,
2222,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4197,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,6.0,,,,,,
99,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,5.0,,,,,,
889,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
1659,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
4757,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
3196,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,2.0,,,,,,,,
3767,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,2.0,,,,,,,,
4355,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
3072,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,8.0,,6.0,,,,,,
3977,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,,,,,,,
2594,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
3379,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1176,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,6.0,,,,,,
4012,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,5.0,,,,,,
529,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,6.0,,6.0,,,,,,
2252,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,6.0,,6.0,,,,,,
146,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,1.0,1.0,0.0,,,,,2019.0,,56.0,2.0,,3.0,,0.0,,,,
2539,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,,,,1.0,,2017.0,,202.0,7.0,,4.0,,,1.0,,,
1907,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,1.0,1.0,1.0,1.0,,2016.0,0.0,202.0,1.0,,6.0,1.0,1.0,1.0,1.0,,1.0
3415,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
2890,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,1.0,,6.0,,,,,,
1382,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,,,,,,,
3747,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2018.0,,67.0,,,,,,,,,
1183,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4351,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1371,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,6.0,,,,,,
1499,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
2162,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
3824,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
830,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,6.0,,5.0,,,,,,
1393,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
1803,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,,,1.0,1.0,,2016.0,,202.0,7.0,,4.0,,,1.0,,,
3711,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,,,,,,,
3792,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
1998,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
2028,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,6.0,,,1.0,,,
2761,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
2476,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,,,,,,,
3283,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,,,,1.0,,2016.0,,202.0,7.0,,4.0,,1.0,1.0,,,
3527,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,6.0,,,,,,
3652,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
1370,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,5.0,,,,,,
2305,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,2.0,,3.0,,,,,,
2315,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,,,,,,,
3214,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
1560,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,109.0,,,,,,,,,
43,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
459,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
838,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,6.0,,,,,,,,
2120,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
1992,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2020.0,,720.0,1.0,,5.0,,,,,,
2064,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
3255,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,6.0,,6.0,,,,,,
1309,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
758,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
482,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
3290,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
364,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,7.0,,6.0,,,,,,
3372,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,1.0,,,,,2020.0,,202.0,7.0,,5.0,,,,,,
3617,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4816,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
1509,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,8.0,,,,,,,,
4181,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,1.0,1.0,1.0,,2020.0,,720.0,2.0,,4.0,1.0,1.0,,,1.0,1.0
1617,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
