atributo1,atributo2,valor1,valor2,proporcion,tipo
ENC_HOMICIDIO,ENC_GENERO,0,1,0.8929846238330588,ALTO
ENC_HOMICIDIO,ENC_GENERO,1,1,0.955594002306805,ALTO
ENC_HOMICIDIO,ENC_REINCIDENTE,0,0,0.7013316858868753,ALTO
ENC_HOMICIDIO,ENC_REINCIDENTE,1,0,0.7639369473279508,ALTO
ENC_HURTO,ENC_GENERO,0,1,0.8987662782727895,ALTO
ENC_HURTO,ENC_GENERO,1,1,0.9395752895752896,ALTO
ENC_HURTO,ENC_REINCIDENTE,0,0,0.7592871830020562,ALTO
ENC_HURTO,ENC_REINCIDENTE,1,0,0.600965250965251,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_GENERO,0,1,0.8909508063971928,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_GENERO,1,1,0.9648555847303575,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REINCIDENTE,0,0,0.7336527431000742,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REINCIDENTE,1,0,0.6703696222985256,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_GENERO,0,1,0.9424066924066924,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_GENERO,1,1,0.7884160756501182,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REINCIDENTE,0,0,0.7175032175032175,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REINCIDENTE,1,0,0.7189125295508274,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_GENERO,0,1,0.9185126582278481,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_GENERO,1,1,0.8648891551827441,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REINCIDENTE,0,0,0.7166504381694255,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REINCIDENTE,1,0,0.7234871180347513,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_GENERO,0,1,0.9072517220805988,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_GENERO,1,1,0.9399849962490623,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REINCIDENTE,0,0,0.7159516190269567,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REINCIDENTE,1,0,0.7434358589647412,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_GENERO,0,1,0.9052704651038608,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_GENERO,1,1,0.9846596356663471,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REINCIDENTE,0,0,0.7083355582848294,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REINCIDENTE,1,0,0.887823585810163,ALTO
ENC_ACC_CARNAL_14,ENC_GENERO,0,1,0.908357733600452,ALTO
ENC_ACC_CARNAL_14,ENC_GENERO,1,1,0.9801980198019802,ALTO
ENC_ACC_CARNAL_14,ENC_REINCIDENTE,0,0,0.7151589870036472,ALTO
ENC_ACC_CARNAL_14,ENC_REINCIDENTE,1,0,0.8877887788778878,ALTO
ENC_ANNO_INGRESO,ENC_GENERO,"(1996.976, 2003.0]",1,0.8571428571428571,ALTO
ENC_ANNO_INGRESO,ENC_GENERO,"(2003.0, 2009.0]",1,0.8805031446540881,ALTO
ENC_ANNO_INGRESO,ENC_GENERO,"(2009.0, 2015.0]",1,0.9022061244649325,ALTO
ENC_ANNO_INGRESO,ENC_GENERO,"(2015.0, 2021.0]",1,0.9111111111111111,ALTO
ENC_ANNO_INGRESO,ENC_REINCIDENTE,"(1996.976, 2003.0]",0,1.0,ALTO
ENC_ANNO_INGRESO,ENC_REINCIDENTE,"(2003.0, 2009.0]",0,0.9308176100628931,ALTO
ENC_ANNO_INGRESO,ENC_REINCIDENTE,"(2009.0, 2015.0]",0,0.8060586104708594,ALTO
ENC_ANNO_INGRESO,ENC_REINCIDENTE,"(2015.0, 2021.0]",0,0.6993357487922706,ALTO
ENC_INTRAMUROS,ENC_GENERO,0,1,0.8659446802283038,ALTO
ENC_INTRAMUROS,ENC_GENERO,1,1,0.9324418335008117,ALTO
ENC_INTRAMUROS,ENC_REINCIDENTE,0,0,0.7674520708327236,ALTO
ENC_INTRAMUROS,ENC_REINCIDENTE,1,0,0.6915822833732704,ALTO
ENC_MESES_CONDENA,ENC_GENERO,"(-0.72, 180.0]",1,0.892998417721519,ALTO
ENC_MESES_CONDENA,ENC_GENERO,"(180.0, 360.0]",1,0.9647092855076657,ALTO
ENC_MESES_CONDENA,ENC_GENERO,"(360.0, 540.0]",1,0.9589178356713427,ALTO
ENC_MESES_CONDENA,ENC_GENERO,"(540.0, 720.0]",1,0.9727891156462585,ALTO
ENC_MESES_CONDENA,ENC_REINCIDENTE,"(-0.72, 180.0]",0,0.6962025316455697,ALTO
ENC_MESES_CONDENA,ENC_REINCIDENTE,"(180.0, 360.0]",0,0.7813132774081574,ALTO
ENC_MESES_CONDENA,ENC_REINCIDENTE,"(360.0, 540.0]",0,0.8196392785571143,ALTO
ENC_MESES_CONDENA,ENC_REINCIDENTE,"(540.0, 720.0]",0,0.7619047619047619,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,1,1,0.9130604288499026,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,2,1,0.9133473095737247,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,3,1,0.916463909164639,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,4,1,0.9022020725388601,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,5,1,0.902283105022831,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,6,1,0.9058064516129032,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,7,1,0.9032567049808429,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,8,1,0.908955223880597,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,9,1,0.9040767386091128,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_GENERO,10,1,0.9133858267716536,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,1,0,0.8514619883040936,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,2,0,0.7120894479385046,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,3,0,0.6463909164639091,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,4,0,0.6483160621761658,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,5,0,0.6876712328767123,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,6,0,0.7387096774193549,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,7,0,0.7624521072796935,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,8,0,0.8,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,9,0,0.8393285371702638,ALTO
ENC_RANGOS_EDAD_INPEC,ENC_REINCIDENTE,10,0,0.8818897637795275,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,1,1,0.9422632794457275,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,2,1,0.9137055837563451,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,3,1,0.9099861128645373,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,4,1,0.9108007979481334,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,5,1,0.9050531058899259,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,6,1,0.8575498575498576,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,7,1,0.8725490196078431,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,8,1,0.8681318681318682,ALTO
ENC_NIVEL_EDUCATIVO,ENC_GENERO,9,1,1.0,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,1,0,0.7413394919168591,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,2,0,0.7307227459511724,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,3,0,0.7328620123721752,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,4,0,0.6785408948418353,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,5,0,0.6729964596073382,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,6,0,0.8689458689458689,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,7,0,0.8431372549019608,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,8,0,0.8296703296703297,ALTO
ENC_NIVEL_EDUCATIVO,ENC_REINCIDENTE,9,0,1.0,ALTO
ENC_REGIONAL_CENTRAL,ENC_GENERO,0,1,0.9087968441814596,ALTO
ENC_REGIONAL_CENTRAL,ENC_GENERO,1,1,0.9106412966878084,ALTO
ENC_REGIONAL_CENTRAL,ENC_REINCIDENTE,0,0,0.7208678500986193,ALTO
ENC_REGIONAL_CENTRAL,ENC_REINCIDENTE,1,0,0.7123326286116983,ALTO
ENC_REGIONAL_OCCIDENTE,ENC_GENERO,0,1,0.9080856945404284,ALTO
ENC_REGIONAL_OCCIDENTE,ENC_GENERO,1,1,0.9151310667012718,ALTO
ENC_REGIONAL_OCCIDENTE,ENC_REINCIDENTE,0,0,0.7135766790224288,ALTO
ENC_REGIONAL_OCCIDENTE,ENC_REINCIDENTE,1,0,0.7352712172333247,ALTO
ENC_REGIONAL_NOROESTE,ENC_GENERO,0,1,0.9130333138515488,ALTO
ENC_REGIONAL_NOROESTE,ENC_GENERO,1,1,0.8864661654135338,ALTO
ENC_REGIONAL_NOROESTE,ENC_REINCIDENTE,0,0,0.7147866744593805,ALTO
ENC_REGIONAL_NOROESTE,ENC_REINCIDENTE,1,0,0.737218045112782,ALTO
ENC_REGIONAL_NORTE,ENC_GENERO,0,1,0.9086104006820119,ALTO
ENC_REGIONAL_NORTE,ENC_GENERO,1,1,0.9163218390804597,ALTO
ENC_REGIONAL_NORTE,ENC_REINCIDENTE,0,0,0.7208866155157715,ALTO
ENC_REGIONAL_NORTE,ENC_REINCIDENTE,1,0,0.6928735632183908,ALTO
ENC_REGIONAL_ORIENTE,ENC_GENERO,0,1,0.9076820158323113,ALTO
ENC_REGIONAL_ORIENTE,ENC_GENERO,1,1,0.9268558951965066,ALTO
ENC_REGIONAL_ORIENTE,ENC_REINCIDENTE,0,0,0.7173597948489241,ALTO
ENC_REGIONAL_ORIENTE,ENC_REINCIDENTE,1,0,0.7221615720524017,ALTO
ENC_REGIONAL_VIEJO_CALDAS,ENC_GENERO,0,1,0.9103604882202668,ALTO
ENC_REGIONAL_VIEJO_CALDAS,ENC_GENERO,1,1,0.9020881670533643,ALTO
ENC_REGIONAL_VIEJO_CALDAS,ENC_REINCIDENTE,0,0,0.7197275049673574,ALTO
ENC_REGIONAL_VIEJO_CALDAS,ENC_REINCIDENTE,1,0,0.7020881670533643,ALTO
ENC_HOMICIDIO,ENC_HURTO,0,0,0.7089511257550797,ALTO
ENC_HOMICIDIO,ENC_HURTO,1,0,0.8193002691272587,ALTO
ENC_HOMICIDIO,ENC_FATRAPORTE_ARMAS_MUNICIONES,0,0,0.8056699615595826,ALTO
ENC_HOMICIDIO,ENC_FATRAPORTE_ARMAS_MUNICIONES,1,0,0.5924644367550942,ALTO
ENC_HOMICIDIO,ENC_TRAFAPORTE_ESTUPEFACIENTES,0,0,0.7251510159253157,ALTO
ENC_HOMICIDIO,ENC_TRAFAPORTE_ESTUPEFACIENTES,1,0,0.9565551710880431,ALTO
ENC_HOMICIDIO,ENC_CONCIERTO_DELINQUIR,0,0,0.8256452498627128,ALTO
ENC_HOMICIDIO,ENC_CONCIERTO_DELINQUIR,1,0,0.8465974625144176,ALTO
ENC_HOMICIDIO,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,0,0,0.9325919824272377,ALTO
ENC_HOMICIDIO,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,1,0,0.9325259515570934,ALTO
ENC_HOMICIDIO,ENC_ACTOS_SEXUALES_MENOR_14,0,0,0.9290225151015925,ALTO
ENC_HOMICIDIO,ENC_ACTOS_SEXUALES_MENOR_14,1,0,0.9982698961937716,ALTO
ENC_HOMICIDIO,ENC_ACC_CARNAL_14,0,0,0.979818780889621,ALTO
ENC_HOMICIDIO,ENC_ACC_CARNAL_14,1,0,0.9982698961937716,ALTO
ENC_HOMICIDIO,ENC_ANNO_INGRESO,0,"(1996.976, 2003.0]",0.0007550796265788028,BAJO
ENC_HOMICIDIO,ENC_ANNO_INGRESO,0,"(2003.0, 2009.0]",0.005971993410214168,BAJO
ENC_HOMICIDIO,ENC_ANNO_INGRESO,1,"(1996.976, 2003.0]",0.0005767012687427913,BAJO
ENC_HOMICIDIO,ENC_ANNO_INGRESO,1,"(2003.0, 2009.0]",0.01384083044982699,BAJO
ENC_HOMICIDIO,ENC_INTRAMUROS,0,1,0.6216364634816035,ALTO
ENC_HOMICIDIO,ENC_INTRAMUROS,1,1,0.7460592079969243,ALTO
ENC_HOMICIDIO,ENC_MESES_CONDENA,0,"(360.0, 540.0]",0.011669412410763316,BAJO
ENC_HOMICIDIO,ENC_MESES_CONDENA,0,"(540.0, 720.0]",0.001029654036243822,BAJO
ENC_HOMICIDIO,ENC_MESES_CONDENA,1,"(540.0, 720.0]",0.025374855824682813,BAJO
ENC_HOMICIDIO,ENC_RANGOS_EDAD_INPEC,0,8,0.03480230642504119,BAJO
ENC_HOMICIDIO,ENC_RANGOS_EDAD_INPEC,0,9,0.022515101592531575,BAJO
ENC_HOMICIDIO,ENC_RANGOS_EDAD_INPEC,0,10,0.01400329489291598,BAJO
ENC_HOMICIDIO,ENC_RANGOS_EDAD_INPEC,1,8,0.031334102268358324,BAJO
ENC_HOMICIDIO,ENC_RANGOS_EDAD_INPEC,1,9,0.01710880430603614,BAJO
ENC_HOMICIDIO,ENC_RANGOS_EDAD_INPEC,1,10,0.009611687812379853,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,0,1,0.02045579352004393,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,0,6,0.020043931905546403,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,0,7,0.005971993410214168,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,0,8,0.010021965952773201,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,0,9,0.0017847336628226248,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,1,1,0.025951557093425604,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,1,6,0.011341791618608228,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,1,7,0.0028835063437139563,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,1,8,0.006920415224913495,BAJO
ENC_HOMICIDIO,ENC_NIVEL_EDUCATIVO,1,9,0.00038446751249519417,BAJO
ENC_HOMICIDIO,ENC_REGIONAL_CENTRAL,0,0,0.6442888522789676,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_CENTRAL,1,0,0.6322568242983468,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_OCCIDENTE,0,0,0.8140444810543658,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_OCCIDENTE,1,0,0.780084582852749,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_NOROESTE,0,0,0.854818780889621,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_NOROESTE,1,0,0.8952326028450596,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_NORTE,0,0,0.8809033498077979,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_NORTE,1,0,0.9154171472510573,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_ORIENTE,0,0,0.9077429983525536,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_ORIENTE,1,0,0.9061899269511726,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_VIEJO_CALDAS,0,0,0.8982015376166941,ALTO
ENC_HOMICIDIO,ENC_REGIONAL_VIEJO_CALDAS,1,0,0.8708189158016147,ALTO
ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,0,0,0.7553803975325566,ALTO
ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,1,0,0.7332046332046332,ALTO
ENC_HURTO,ENC_TRAFAPORTE_ESTUPEFACIENTES,0,0,0.7183002056202878,ALTO
ENC_HURTO,ENC_TRAFAPORTE_ESTUPEFACIENTES,1,0,0.9768339768339769,ALTO
ENC_HURTO,ENC_CONCIERTO_DELINQUIR,0,0,0.8028101439342015,ALTO
ENC_HURTO,ENC_CONCIERTO_DELINQUIR,1,0,0.911003861003861,ALTO
ENC_HURTO,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,0,0,0.9274845784784098,ALTO
ENC_HURTO,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,1,0,0.946911196911197,ALTO
ENC_HURTO,ENC_ACTOS_SEXUALES_MENOR_14,0,0,0.929061000685401,ALTO
ENC_HURTO,ENC_ACTOS_SEXUALES_MENOR_14,1,0,0.9984555984555985,ALTO
ENC_HURTO,ENC_ACC_CARNAL_14,0,0,0.9797806716929404,ALTO
ENC_HURTO,ENC_ACC_CARNAL_14,1,0,0.9984555984555985,ALTO
ENC_HURTO,ENC_ANNO_INGRESO,0,"(1996.976, 2003.0]",0.0008224811514736121,BAJO
ENC_HURTO,ENC_ANNO_INGRESO,0,"(2003.0, 2009.0]",0.008498971898560657,BAJO
ENC_HURTO,ENC_ANNO_INGRESO,1,"(1996.976, 2003.0]",0.0003861003861003861,BAJO
ENC_HURTO,ENC_ANNO_INGRESO,1,"(2003.0, 2009.0]",0.006756756756756757,BAJO
ENC_HURTO,ENC_INTRAMUROS,0,1,0.6492117888965044,ALTO
ENC_HURTO,ENC_INTRAMUROS,1,1,0.668918918918919,ALTO
ENC_HURTO,ENC_MESES_CONDENA,0,"(540.0, 720.0]",0.006648389307745031,BAJO
ENC_HURTO,ENC_MESES_CONDENA,1,"(360.0, 540.0]",0.0472972972972973,BAJO
ENC_HURTO,ENC_MESES_CONDENA,1,"(540.0, 720.0]",0.009652509652509652,BAJO
ENC_HURTO,ENC_RANGOS_EDAD_INPEC,0,8,0.041466758053461276,BAJO
ENC_HURTO,ENC_RANGOS_EDAD_INPEC,0,9,0.026593557230980124,BAJO
ENC_HURTO,ENC_RANGOS_EDAD_INPEC,0,10,0.01706648389307745,BAJO
ENC_HURTO,ENC_RANGOS_EDAD_INPEC,1,6,0.045366795366795366,BAJO
ENC_HURTO,ENC_RANGOS_EDAD_INPEC,1,7,0.023552123552123553,BAJO
ENC_HURTO,ENC_RANGOS_EDAD_INPEC,1,8,0.012548262548262547,BAJO
ENC_HURTO,ENC_RANGOS_EDAD_INPEC,1,9,0.005598455598455598,BAJO
ENC_HURTO,ENC_RANGOS_EDAD_INPEC,1,10,0.0009652509652509653,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,0,1,0.023783413296778615,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,0,6,0.018848526387936944,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,0,7,0.005825908156271419,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,0,8,0.010966415352981495,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,0,9,0.0018505825908156272,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,1,1,0.016602316602316602,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,1,6,0.014671814671814672,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,1,7,0.003281853281853282,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,1,8,0.0042471042471042475,BAJO
ENC_HURTO,ENC_NIVEL_EDUCATIVO,1,9,0.00019305019305019305,BAJO
ENC_HURTO,ENC_REGIONAL_CENTRAL,0,0,0.6758738862234407,ALTO
ENC_HURTO,ENC_REGIONAL_CENTRAL,1,0,0.5432432432432432,ALTO
ENC_HURTO,ENC_REGIONAL_OCCIDENTE,0,0,0.7911583276216587,ALTO
ENC_HURTO,ENC_REGIONAL_OCCIDENTE,1,0,0.8444015444015444,ALTO
ENC_HURTO,ENC_REGIONAL_NOROESTE,0,0,0.853529814941741,ALTO
ENC_HURTO,ENC_REGIONAL_NOROESTE,1,0,0.899034749034749,ALTO
ENC_HURTO,ENC_REGIONAL_NORTE,0,0,0.8888279643591501,ALTO
ENC_HURTO,ENC_REGIONAL_NORTE,1,0,0.8932432432432432,ALTO
ENC_HURTO,ENC_REGIONAL_ORIENTE,0,0,0.9087731322823852,ALTO
ENC_HURTO,ENC_REGIONAL_ORIENTE,1,0,0.9032818532818533,ALTO
ENC_HURTO,ENC_REGIONAL_VIEJO_CALDAS,0,0,0.8818368745716244,ALTO
ENC_HURTO,ENC_REGIONAL_VIEJO_CALDAS,1,0,0.9167953667953668,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,0,0,0.7416154936230515,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,1,0,0.9190062613613411,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_CONCIERTO_DELINQUIR,0,0,0.8234023888251569,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_CONCIERTO_DELINQUIR,1,0,0.8543728539688952,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,0,0,0.9167285241919158,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,1,0,0.980004039587962,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,0,0,0.9299547877724543,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,1,0,0.998990103009493,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_ACC_CARNAL_14,0,0,0.9798906808826506,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_ACC_CARNAL_14,1,0,0.998990103009493,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_ANNO_INGRESO,0,"(1996.976, 2003.0]",0.0008772521762602065,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_ANNO_INGRESO,0,"(2003.0, 2009.0]",0.00803023145961266,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_ANNO_INGRESO,1,"(1996.976, 2003.0]",0.00020197939810139365,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_ANNO_INGRESO,1,"(2003.0, 2009.0]",0.008079175924055746,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_INTRAMUROS,0,1,0.6747418854173696,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_INTRAMUROS,1,1,0.5934154716218946,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_MESES_CONDENA,0,"(360.0, 540.0]",0.03650718671975167,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_MESES_CONDENA,0,"(540.0, 720.0]",0.004318779944665632,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_MESES_CONDENA,1,"(540.0, 720.0]",0.016764290042415673,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,0,8,0.03940886699507389,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,0,9,0.024900465618462785,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,0,10,0.015318172616235913,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,1,7,0.03655827105635225,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,1,8,0.017370228236719853,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,1,9,0.009695011108866896,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,1,10,0.005453443748737629,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,1,0.022201228153046763,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,6,0.019434509750995345,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,7,0.005803360550644443,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,8,0.010257102368580876,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,9,0.001619542479249612,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,1,0.02100585740254494,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,6,0.0127247020803878,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,7,0.0032316703696222983,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,8,0.0060593819430418095,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,9,0.0008079175924055746,BAJO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_CENTRAL,0,0,0.6247385113705378,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_CENTRAL,1,0,0.6901636033124622,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_OCCIDENTE,0,0,0.819893380120116,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_OCCIDENTE,1,0,0.7608563926479499,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_NOROESTE,0,0,0.860989270531075,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_NOROESTE,1,0,0.8788123611391638,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_NORTE,0,0,0.8954045482151293,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_NORTE,1,0,0.873762876186629,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_ORIENTE,0,0,0.9066063836966057,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_ORIENTE,1,0,0.9095132296505757,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_VIEJO_CALDAS,0,0,0.8923679060665362,ALTO
ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_REGIONAL_VIEJO_CALDAS,1,0,0.8868915370632195,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,0,0,0.8703346203346203,ALTO
