index,classifier,POS_CON_ENC,BEN_TRV_ENC,BEN_FA_ENC,BEN_FPT_ENC,BEN_PDT_ENC,POS_SPU_ENC,REG_SAL_ENC,SEXO_ENC,NIV_EDU_ENC,POS_SSO_ENC,GRUPO_ETAR_ENC_Entre 18 y 25 años,GRUPO_ETAR_ENC_Entre 26 y 40 años,GRUPO_ETAR_ENC_Entre 41 y 60 años,GRUPO_ETAR_ENC_Mayor de 60 años,EX_GRUPO_ENC_AUC,EX_GRUPO_ENC_ELN,EX_GRUPO_ENC_EPL,EX_GRUPO_ENC_ERG,EX_GRUPO_ENC_ERP,EX_GRUPO_ENC_FARC,TIP_VIV_ENC_Apartamento,TIP_VIV_ENC_Casa,TIP_VIV_ENC_Casa_Lote,TIP_VIV_ENC_Finca,TIP_VIV_ENC_Habitacion,TIP_VIV_ENC_Otro,TIP_VIV_ENC_Rancho,TIP_VIV_ENC_Vivienda indigena,REG_VIV_ENC_Familiar,REG_VIV_ENC_No_Registra,REG_VIV_ENC_Otra_forma,REG_VIV_ENC_Sana_posesión_título,REG_VIV_ENC_arriendo_subarriendo,REG_VIV_ENC_usufructo,OCU_ECO_ENC_Desocupados,OCU_ECO_ENC_Ocupados_Informal,DEP_RES_ENC,MUN_RES_ENC,NUM_HIJOS_NOR,AÑO_ING_NOR
4224,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861100711344066,,,
3890,XGBClassifier_BASE_HYPER,1.0,1.0,,,1.0,,,0.0,4.0,1.0,,,,,0.0,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,0.0,,,,0.0472201422688131,0.0109041557469112,3.0,2005.0
1743,XGBClassifier_BASE_HYPER,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,1.0,,,0.0419786596780232,0.0005147884687383,,2014.0
502,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,0.0211063272182703,,
280,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3742,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861100711344066,,,
918,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,XGBClassifier_BASE_HYPER,,,,,,,0.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,0.2119992512167727,,,2007.0
2315,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
74,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045,XGBClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0
2129,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,XGBClassifier_BASE_HYPER,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,0.0419786596780232,0.0211063272182703,,2014.0
3434,XGBClassifier_BASE_HYPER,,,,,,0.0,,,4.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,0.0,0.0419786596780232,0.0005147884687383,4.0,
3431,XGBClassifier_BASE_HYPER,,,,,,,,0.0,,,,,,1.0,0.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0109041557469112,4.0,2006.0
1827,XGBClassifier_BASE_HYPER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,
3216,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861100711344066,,,
4035,XGBClassifier_BASE_HYPER,,,,,1.0,,1.0,,3.0,1.0,,,,1.0,0.0,1.0,,,,,0.0,,,,,1.0,,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,,2005.0
1389,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0211063272182703,,
407,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
3549,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005147884687383,,
1528,XGBClassifier_BASE_HYPER,1.0,1.0,,,,,0.0,0.0,,1.0,,0.0,,,0.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,0.0472201422688131,0.0109041557469112,1.0,2014.0
688,XGBClassifier_BASE_HYPER,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.0,,,0.0472201422688131,,4.0,2004.0
2193,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
1729,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,0.0005147884687383,,2014.0
3285,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
3798,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,XGBClassifier_BASE_HYPER,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
1947,XGBClassifier_BASE_HYPER,,,,,,,,,,1.0,,,,,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,0.0472201422688131,,3.0,2016.0
2897,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,XGBClassifier_BASE_HYPER,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,
1044,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861100711344066,,,2014.0
1598,XGBClassifier_BASE_HYPER,,1.0,,,1.0,0.0,0.0,0.0,3.0,1.0,,,,1.0,0.0,,,,,,1.0,0.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.0472201422688131,0.0211063272182703,0.0,2010.0
762,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861100711344066,,,
212,XGBClassifier_BASE_HYPER,,,,,,,,0.0,2.0,1.0,,,,1.0,0.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,,2010.0
1626,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2119992512167727,,,
3344,XGBClassifier_BASE_HYPER,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,0.0472201422688131,0.0211063272182703,0.0,2010.0
651,XGBClassifier_BASE_HYPER,1.0,,,,,,1.0,,,1.0,,,,,0.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,0.0472201422688131,0.037298764507675,1.0,
1721,XGBClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,GradientBoostingClassifier_BASE_HYPER,0.0,,,,,0.0,1.0,0.0,,1.0,,,,,0.0,,,,,,,,1.0,,,1.0,,,,,1.0,,0.0,,,,0.0472201422688131,0.0211063272182703,0.0,2010.0
1031,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,0.0818513665293897,,
705,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
117,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,GradientBoostingClassifier_BASE_HYPER,,,,,,,1.0,0.0,,1.0,,,,1.0,0.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,4.0,2010.0
1778,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
1715,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
2855,GradientBoostingClassifier_BASE_HYPER,,,,,,0.0,1.0,0.0,,,,,,1.0,0.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,4.0,2006.0
1699,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181579932609509,,,
216,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
472,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861100711344066,,,
1398,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,,
2984,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
3947,GradientBoostingClassifier_BASE_HYPER,1.0,,,,,0.0,1.0,0.0,,1.0,,,,1.0,0.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,1.0,2010.0
3047,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
3518,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,1.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0419786596780232,0.0005147884687383,,
2914,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,2015.0
2802,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818513665293897,,
579,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,GradientBoostingClassifier_BASE_HYPER,1.0,1.0,,,1.0,0.0,1.0,0.0,4.0,,,,,,0.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,0.0472201422688131,0.0211063272182703,1.0,2010.0
343,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
3711,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
244,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,0.2119992512167727,0.0818513665293897,,2011.0
3257,GradientBoostingClassifier_BASE_HYPER,1.0,,,,,,,0.0,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,3.0,2006.0
3292,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0419786596780232,,,2014.0
1811,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,2013.0
3741,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0419786596780232,,,2014.0
74,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818513665293897,,
1335,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
746,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,0.0,,,1.0,2014.0
724,GradientBoostingClassifier_BASE_HYPER,,,,,,,1.0,0.0,,1.0,,,,1.0,0.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,4.0,2010.0
1171,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,1.0,,,0.0,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,0.2119992512167727,0.0818513665293897,,2014.0
4086,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2119992512167727,,,
1714,GradientBoostingClassifier_BASE_HYPER,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
3654,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
2318,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2119992512167727,,,2015.0
598,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4240,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0419786596780232,0.0818513665293897,,2013.0
966,GradientBoostingClassifier_BASE_HYPER,,,,,,,0.0,,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,2014.0
3187,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2419,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.0419786596780232,,,2016.0
913,GradientBoostingClassifier_BASE_HYPER,,,,,,,,1.0,3.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.0419786596780232,0.0818513665293897,3.0,2015.0
3363,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
1047,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,0.2119992512167727,0.0005147884687383,,2011.0
3594,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,4.0,
1034,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
584,GradientBoostingClassifier_BASE_HYPER,,,,,,,1.0,,,1.0,,,,,0.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.0472201422688131,,1.0,
4085,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0419786596780232,0.0818513665293897,,
2014,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,4.0,
2129,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
459,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,GradientBoostingClassifier_BASE_HYPER,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,4.0,
2658,GradientBoostingClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,GradientBoostingClassifier_BASE_HYPER,1.0,,,,1.0,0.0,,0.0,4.0,1.0,,0.0,,1.0,0.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,0.0,,,,0.0472201422688131,0.0211063272182703,1.0,2010.0
451,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2014.0
1196,GradientBoostingClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2119992512167727,,,2014.0
4177,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,0.0,,,,,0.0,1.0,0.0,,1.0,,,,,0.0,,,,,,,,1.0,,,1.0,,,,,1.0,,0.0,,,,0.0472201422688131,0.0211063272182703,0.0,2010.0
1031,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,0.0818513665293897,,
705,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
117,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,1.0,0.0,,1.0,,,,1.0,0.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,4.0,2010.0
1778,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
1715,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
2855,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,0.0,1.0,0.0,,,,,,1.0,0.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,4.0,2006.0
1699,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181579932609509,,,
216,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
472,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861100711344066,,,
1398,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,,
2984,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
3947,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,1.0,,,,,0.0,1.0,0.0,,1.0,,,,1.0,0.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,1.0,2010.0
3047,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
3518,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,1.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0419786596780232,0.0005147884687383,,
2914,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,2015.0
2802,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818513665293897,,
579,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,1.0,1.0,,,1.0,0.0,1.0,0.0,4.0,,,,,,0.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,0.0472201422688131,0.0211063272182703,1.0,2010.0
343,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
3711,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
244,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,0.2119992512167727,0.0818513665293897,,2011.0
3257,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,1.0,,,,,,,0.0,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,3.0,2006.0
3292,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0419786596780232,,,2014.0
1811,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,2013.0
3741,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0419786596780232,,,2014.0
74,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818513665293897,,
1335,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
746,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,0.0,,,1.0,2014.0
724,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,1.0,0.0,,1.0,,,,1.0,0.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,4.0,2010.0
