id,algorithm,stage,intervention,process,accuracy,recall,selection_rate,sensitivity,specificity,precision,num_positives,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,positive_predictive_value,average_abs_odds_difference,average_odds_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,coefficient_of_variation,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,equalized_odds_difference,average_predictive_value_difference,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference,base_rate,consistency,num_negatives,mean_difference,smoothed_empirical_differential_fairness,f1_score,matthews_corrcoef,zero_one_loss,roc_auc_score,balanced_accuracy,fair_utility,log_likelihood,disparate_mistreatment,h_mean_fairness,h_mean_performance,h_mean_mixed,Total_real_time,Total_CPU_usage (%),Total_GPU_usage (%),Total_CPU_time (s),Total_GPU_time (s),Energy_consumption (Ws),CO2_emissions (gCO2e),equal_opportunity_difference_abs
ce778982-236b-4a5b-81f1-7f51239624ea,XGBClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.875452126,0.664575014,0.203303078,0.664575014,0.941778057,0.782141658,3506,0.124547874,-0.091949304,0.408315647,0.217858342,-0.004136361,0.981062532,0.335424986,0.092536094,1.288214418,0.10073668,-0.082887525,0.375685234,0.058221943,-0.063069466,0.239799709,0.066311221,0.335424986,0.058221943,0.941778057,0.664575014,0.89926332,1176,649,1176,649,10498,11674,2979,10498,2330,0.782141658,0.07780278,-0.07780278,0.005823222,1.70E-05,1.69E-05,0.005823222,1.70E-05,1.69E-05,0.364173642,0.151517347,0.312439982,-0.092536094,0.092536094,-0.039375582,-0.181706237,0.100319445,0.941778057,0.664575014,-0.092536094,0.239268409,[0.7590664],11147,-0.19359515,1.010889725,0.718581342,0.642784568,0.124547874,0.803176536,0.803176536,0.865665903,-274797245,-0.029466628,0.907463906,0.69052382,0.750314356,0.743316452,21.60934258,147.2,0,3046.890129,0,12695.37554,0.009734048
ce778982-236b-4a5b-81f1-7f51239624ea,GradientBoostingClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.86944653,0.612093554,0.184194363,0.612093554,0.95039024,0.7951093,3506,0.13055347,-0.097314872,0.403739713,0.2048907,-0.045825575,0.782259641,0.387906446,0.128328931,1.34872504,0.11376945,-0.089160937,0.397550185,0.04960976,-0.061315507,0.167632773,0.071409146,0.387906446,0.04960976,0.95039024,0.612093554,0.88623055,1360,553,1360,553,10594,11954,2699,10594,2146,0.7951093,0.094822219,-0.094822219,0.008381759,3.51E-05,3.51E-05,0.008381759,3.51E-05,3.51E-05,0.377913076,0.282820264,0.273919309,-0.128328931,0.128328931,-0.021667681,-0.176821828,0.112016382,0.95039024,0.612093554,-0.128328931,0.239268409,[0.7590664],11147,-0.19359515,1.010889725,0.691700242,0.619065928,0.13055347,0.781241897,0.781241897,0.855320987,-196713124.4,-0.067013424,0.871671069,0.649466596,0.709778304,0.714732606,,,,,,,0.023473142
ce778982-236b-4a5b-81f1-7f51239624ea,AdaBoostClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.864055142,0.611808329,0.18944926,0.611808329,0.943392841,0.772694524,3506,0.135944858,-0.095940371,0.429398013,0.227305476,-0.022492203,0.902174868,0.388191671,0.167156532,1.461433035,0.114591227,-0.084638931,0.425512267,0.056607159,-0.067938232,0.184018469,0.073912526,0.388191671,0.056607159,0.943392841,0.611808329,0.885408773,1361,631,1361,631,10516,11877,2776,10516,2145,0.772694524,0.117547382,-0.117547382,0.003644634,6.64E-06,6.64E-06,0.003644634,6.64E-06,6.64E-06,0.384480237,0.332150899,0.260726594,-0.167156532,0.167156532,-0.031073364,-0.186261058,0.113930764,0.943392841,0.611808329,-0.167156532,0.239268409,[0.7590664],11147,-0.19359515,1.010889725,0.682903534,0.604466476,0.135944858,0.777600585,0.777600585,0.869005498,-145752864.9,-0.0992183,0.832843468,0.645403942,0.69774901,0.702916201,35.13723826,162,0,3494.979019,0,14562.41258,0.0505729
ce778982-236b-4a5b-81f1-7f51239624ea,RandomForestClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.855046748,0.62207644,0.203371323,0.62207644,0.928321521,0.731879195,3506,0.144953252,-0.11347744,0.380013271,0.268120805,-0.028193592,0.89628929,0.37792356,0.087924991,1.241365916,0.113509809,-0.096520411,0.360406916,0.071678479,-0.081826263,0.211534702,0.077281072,0.37792356,0.071678479,0.928321521,0.62207644,0.886490191,1325,799,1325,799,10348,11673,2980,10348,2181,0.731879195,0.084875627,-0.084875627,0.003973562,7.89E-06,7.89E-06,0.003973562,7.89E-06,7.89E-06,0.393143922,0.186520906,0.301681069,-0.087924991,0.087924991,-0.034163409,-0.185482,0.114963773,0.928321521,0.62207644,-0.087924991,0.239268409,[0.7590664],11147,-0.19359515,1.010889725,0.672525439,0.583394592,0.144953252,0.775198981,0.775198981,0.84099448,-637799550.1,-0.006098728,0.912075009,0.646317973,0.715844698,0.69709207,,,,,,,0.121349732
ce778982-236b-4a5b-81f1-7f51239624ea,BaggingClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.849177643,0.585852824,0.191906094,0.585852824,0.931999641,0.730440967,3506,0.150822357,-0.115576708,0.39043617,0.269559033,0.002342835,1.008701958,0.414147176,0.068982851,1.17098511,0.122624778,-0.106475288,0.347961373,0.068000359,-0.071634417,0.254605924,0.081860127,0.414147176,0.068000359,0.931999641,0.585852824,0.877375222,1452,758,1452,758,10389,11841,2812,10389,2054,0.730440967,0.070308634,-0.070308634,0.012574312,7.91E-05,7.88E-05,0.012574312,7.91E-05,7.88E-05,0.404623595,0.119362809,0.32264154,-0.068982851,0.071634417,-0.054409062,-0.168226454,0.123799027,0.931999641,0.585852824,-0.068982851,0.239268409,[0.7590664],11147,-0.19359515,1.010889725,0.650205761,0.561033967,0.150822357,0.758926232,0.758926232,0.812285299,-1344469810,0.002651566,0.931017149,0.616354089,0.694608112,0.685493567,34.82600093,175.4,0,3896.510292,0,16235.45955,0.060401556
ce778982-236b-4a5b-81f1-7f51239624ea,BernoulliNB,BASE_LINE,NONE,BASE_LINE_VALUES,0.806046543,0.735596121,0.306694875,0.735596121,0.828204898,0.573876279,3506,0.193953457,-0.150187755,0.385360242,0.426123721,-0.020368565,0.952422504,0.264403879,0.304975772,2.404880615,0.091249139,-0.049763128,0.560335409,0.171795102,-0.215340991,0.159723576,0.083117102,0.264403879,0.171795102,0.828204898,0.735596121,0.908750861,927,1915,927,1915,9232,10159,4494,9232,2579,0.573876279,0.260158381,-0.260158381,0.059107371,0.001746841,0.001772389,0.059107371,0.001746841,0.001772389,0.407718289,0.528270703,0.214365069,-0.304975772,0.304975772,-0.014697281,-0.327213398,0.104479854,0.828204898,0.735596121,-0.304975772,0.239268409,[0.7590664],11147,-0.19359515,1.010889725,0.64475,0.521637493,0.193953457,0.78190051,0.78190051,0.98531848,-329970419.2,-0.089634781,0.695024228,0.687183586,0.689777404,0.720613939,,,,,,,0.136076947
ce778982-236b-4a5b-81f1-7f51239624ea,NN_CONFIG,BASE_LINE,NONE,NN,0.835665052,0.400456361,0.116699652,0.400456361,0.972548668,0.821052632,3506,0.164334948,-0.131322288,0.369860132,0.178947368,0.011516616,1.065005896,0.599543639,0.006197373,1.010353422,0.162404388,-0.143124069,0.330715364,0.027451332,-0.026357758,0.302549022,0.096970154,0.599543639,0.027451332,0.972548668,0.400456361,0.837595612,2102,306,2102,306,10841,12943,1710,10841,1404,0.821052632,0.016277565,-0.016277565,0.053315041,0.001421247,0.001404619,0.053315041,0.001421247,0.001404619,0.440386545,0.000674878,0.363126868,-0.006197373,0.026357758,-0.077320342,-0.09452359,0.163750855,0.972548668,0.400456361,-0.006197373,0.239268409,[0.7590664],11147,-0.19359515,1.010889725,0.538343558,0.495660273,0.164334948,0.686502514,0.686502514,0.697677104,,0.020160385,0.993802627,0.459273798,0.559603679,0.678193352,,,,,,,0.072048775
ce778982-236b-4a5b-81f1-7f51239624ea,XGBClassifier,PREPROCESSING,DEMV,DEMV,0.870128984,0.627495722,0.190882413,0.627495722,0.946442989,0.786557025,3506,0.129871016,-0.104134322,0.374098689,0.213442975,0.247673498,2.315844839,0.372504278,-0.009734048,0.974462217,0.110155196,-0.130063767,0.184088393,0.053557011,-0.028601176,0.570762347,0.070414171,0.372504278,0.053557011,0.946442989,0.627495722,0.889844804,1306,597,1306,597,10550,11856,2797,10550,2200,0.786557025,0.019167612,-0.009433564,0.034979081,0.000611768,0.000608151,0.733404563,0.268941126,0.430032842,0.375271026,-0.378810565,0.334702775,0.009734048,0.028601176,-0.188868633,-0.160832558,0.108948749,0.946442989,0.627495722,0.009734048,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.698080279,0.623067568,0.129871016,0.786969355,0.786969355,0.794393281,-271832676,0.018867128,0.990265952,0.66090875,0.684238255,29.39817691,142.3,0,2829.036682,0,11787.65284,1.018322232,0.011584148
ce778982-236b-4a5b-81f1-7f51239624ea,GradientBoostingClassifier,PREPROCESSING,DEMV,DEMV,0.863304443,0.59155733,0.180509111,0.59155733,0.948775455,0.784120983,3506,0.136695557,-0.101927953,0.416026416,0.215879017,0.319560669,2.771014493,0.40844267,-0.023473142,0.944569939,0.119253831,-0.141030594,0.184081036,0.051224545,-0.011964265,0.797023636,0.075199108,0.40844267,0.051224545,0.948775455,0.59155733,0.880746169,1432,571,1432,571,10576,12008,2645,10576,2074,0.784120983,0.017718704,0.005754438,0.047034283,0.001106112,0.001096671,0.733973419,0.26935849,0.430293765,0.387812089,-0.532807795,0.39061225,0.023473142,0.023473142,-0.230295632,-0.135940891,0.117950091,0.948775455,0.59155733,0.023473142,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.674361892,0.599374274,0.136695557,0.770166393,0.770166393,0.765734518,-190963527.6,-0.011508877,0.976526858,0.630251462,0.751435521,,,,,,,,0.023315463
ce778982-236b-4a5b-81f1-7f51239624ea,AdaBoostClassifier,PREPROCESSING,DEMV,DEMV,0.856138675,0.58727895,0.185627517,0.58727895,0.940701534,0.756985294,3506,0.143861325,-0.110069611,0.390564187,0.243014706,0.285025237,2.401670243,0.41272105,-0.0505729,0.880159422,0.12126037,-0.144201458,0.170370164,0.059298466,-0.021532008,0.685718589,0.078709624,0.41272105,0.059298466,0.940701534,0.58727895,0.87873963,1447,661,1447,661,10486,11933,2720,10486,2059,0.756985294,0.036052454,0.014520446,0.043811275,0.000959714,0.000952421,0.733838079,0.269259163,0.430231911,0.396760946,-0.525310188,0.387744817,0.0505729,0.0505729,-0.214613348,-0.140866552,0.12121384,0.940701534,0.58727895,0.0505729,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.661419852,0.579353392,0.143861325,0.763990242,0.763990242,0.752896763,-146472874.1,-0.029040892,0.9494271,0.622148361,0.739163394,20.95898533,29.8,0,258.9472686,0,1078.946953,0.093209028,0.13962998
ce778982-236b-4a5b-81f1-7f51239624ea,RandomForestClassifier,PREPROCESSING,DEMV,DEMV,0.854296049,0.602395893,0.194704156,0.602395893,0.933524715,0.740273396,3506,0.145703951,-0.123073391,0.346834654,0.259726604,0.193647075,1.777774448,0.397604107,0.121349732,1.30882825,0.118135593,-0.127688585,0.23793348,0.066475285,-0.063255005,0.323159884,0.07871874,0.397604107,0.066475285,0.933524715,0.602395893,0.881864407,1394,741,1394,741,10406,11800,2853,10406,2112,0.740273396,0.092302368,-0.092302368,0.021125277,0.000223139,0.000222275,0.732921418,0.268586903,0.429808808,0.396783921,-0.076184372,0.246861998,-0.121349732,0.121349732,-0.16066783,-0.193051475,0.118962343,0.933524715,0.602395893,-0.121349732,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.664255386,0.577422263,0.145703951,0.767960304,0.767960304,0.838844859,-612642780.9,-0.058094727,0.878650268,0.631815122,0.698264458,,,,,,,,0.178250815
ce778982-236b-4a5b-81f1-7f51239624ea,BaggingClassifier,PREPROCESSING,DEMV,DEMV,0.84863168,0.569309755,0.18453559,0.569309755,0.936485153,0.73816568,3506,0.15136832,-0.132110305,0.312914182,0.26183432,0.160467381,1.669918699,0.430690245,0.060401556,1.142016807,0.126370408,-0.139771612,0.212031494,0.063514847,-0.057213819,0.319364872,0.083026105,0.430690245,0.063514847,0.936485153,0.569309755,0.873629592,1510,708,1510,708,10439,11949,2704,10439,1996,0.73816568,0.058807687,-0.058807687,0.029482974,0.000434623,0.000432579,0.733135287,0.268743675,0.429908325,0.407495044,-0.127078403,0.259719927,-0.060401556,0.060401556,-0.150119496,-0.177404652,0.127148711,0.936485153,0.569309755,-0.060401556,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.642834138,0.556275951,0.15136832,0.752897454,0.752897454,0.797173612,-1342445268,-0.003187737,0.939598444,0.603842081,0.685905678,33.50972295,41,0,585.2829326,0,2438.678886,0.210674759,0.215652265
ce778982-236b-4a5b-81f1-7f51239624ea,BernoulliNB,PREPROCESSING,DEMV,DEMV,0.819354398,0.68682259,0.270047089,0.68682259,0.861038845,0.608541825,3506,0.180645602,-0.132453424,0.399651878,0.391458175,0.215913251,1.594746446,0.31317741,0.136076947,1.465229111,0.102655198,-0.108669203,0.241092559,0.138961155,-0.125733147,0.328543698,0.084563521,0.31317741,0.138961155,0.861038845,0.68682259,0.897344802,1098,1549,1098,1549,9598,10696,3957,9598,2408,0.608541825,0.130905047,-0.130905047,0.007218864,2.61E-05,2.62E-05,0.732646111,0.268385162,0.429679446,0.411250582,-0.198502541,0.279778897,-0.136076947,0.136076947,-0.162291227,-0.253686561,0.111857753,0.861038845,0.68682259,-0.136076947,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.645316897,0.52645586,0.180645602,0.773930717,0.773930717,0.875242154,-295723660.1,-0.010343801,0.863923053,0.665423143,0.693471442,,,,,,,,0.179722485
ce778982-236b-4a5b-81f1-7f51239624ea,BaggingClassifier,PREPROCESSING,DEMV,HYPERPARAMETER,0.861530062,0.549629207,0.162219341,0.549629207,0.959630394,0.810685738,3506,0.138469938,-0.122829637,0.309204185,0.189314262,0.158142909,1.902691511,0.450370793,0.072048775,1.162918945,0.128624959,-0.13909324,0.220869562,0.040369606,-0.035998863,0.345648005,0.077792558,0.450370793,0.040369606,0.959630394,0.549629207,0.871375041,1579,450,1579,450,10697,12276,2377,10697,1927,0.810685738,0.054023819,-0.054023819,0.035046854,0.000614141,0.000609954,0.733437863,0.26896555,0.43004819,0.394442791,-0.077099334,0.24670567,-0.072048775,0.072048775,-0.148618075,-0.161539491,0.126307015,0.959630394,0.549629207,-0.072048775,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.655107938,0.589360671,0.138469938,0.7546298,0.7546298,0.795397784,-174824462,-0.036049913,0.927951225,0.597751066,0.689132482,33.4188242,51.5,0,890.25659,0,3709.402458,0.320451157,0.108903606
ce778982-236b-4a5b-81f1-7f51239624ea,RandomForestClassifier,PREPROCESSING,DEMV,HYPERPARAMETER,0.857708319,0.546776954,0.164676176,0.546776954,0.955503723,0.794446747,3506,0.142291681,-0.118185854,0.359689662,0.205553253,0.28134377,2.600371058,0.453223046,-0.011584148,0.975285939,0.129820261,-0.15103673,0.191585979,0.044496277,-0.016828403,0.6802057,0.079828904,0.453223046,0.044496277,0.955503723,0.546776954,0.870179739,1589,496,1589,496,10651,12240,2413,10651,1917,0.794446747,0.014206276,-0.002622128,0.05079138,0.001289882,0.00127929,0.734136145,0.26947794,0.430367972,0.399572032,-0.439036918,0.355237168,0.011584148,0.016828403,-0.21619025,-0.131796113,0.128228922,0.955503723,0.546776954,0.011584148,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.647744551,0.577779405,0.142291681,0.751140338,0.751140338,0.753109924,-168333133.3,0.005244255,0.988415852,0.592993581,0.632630066,,,,,,,,0.454052349
ce778982-236b-4a5b-81f1-7f51239624ea,GradientBoostingClassifier,PREPROCESSING,DEMV,HYPERPARAMETER,0.873200027,0.642612664,0.195045383,0.642612664,0.945725307,0.788313506,3506,0.126799973,-0.094955318,0.407669554,0.211686494,0.272378578,2.485828642,0.357387336,0.023315463,1.064336476,0.106231454,-0.122228384,0.199745333,0.054274693,-0.026193187,0.605890168,0.068332228,0.357387336,0.054274693,0.945725307,0.642612664,0.893768546,1253,605,1253,605,10542,11795,2858,10542,2253,0.788313506,0.024754325,-0.024754325,0.03318927,0.000550764,0.000547388,0.733311568,0.268872928,0.429989926,0.369681562,-0.36762993,0.331006234,-0.023315463,0.026193187,-0.197303481,-0.165628838,0.105117017,0.945725307,0.642612664,-0.023315463,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.708045255,0.633478311,0.126799973,0.794168986,0.794168986,0.813828103,-230850853.5,0.002877724,0.976684537,0.673744019,0.690764076,,,,,,,,0.135635446
ce778982-236b-4a5b-81f1-7f51239624ea,XGBClassifier,PREPROCESSING,FOS,FOS,0.875452126,0.664575014,0.203303078,0.664575014,0.941778057,0.782141658,3506,0.124547874,-0.110994882,0.314104443,0.217858342,0.088830295,1.403296322,0.335424986,0.13962998,1.439761629,0.10073668,-0.104169865,0.252584239,0.058221943,-0.070511078,0.212402019,0.066311221,0.335424986,0.058221943,0.941778057,0.664575014,0.89926332,1176,649,1176,649,10498,11674,2979,10498,2330,0.782141658,0.105070529,-0.105070529,0.006966646,2.43E-05,2.42E-05,0.732697766,0.268423008,0.42970388,0.364173642,0.106039813,0.205552474,-0.13962998,0.13962998,-0.09650008,-0.220509936,0.100319445,0.941778057,0.664575014,-0.13962998,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.718581342,0.642784568,0.124547874,0.803176536,0.803176536,0.887566719,-274797245,-0.069118902,0.86037002,0.69052382,0.664622521,29.32738996,52.6,0,1221.309078,0,5088.787826,0.439614726,0.13875749
ce778982-236b-4a5b-81f1-7f51239624ea,GradientBoostingClassifier,PREPROCESSING,FOS,FOS,0.86944653,0.612093554,0.184194363,0.612093554,0.95039024,0.7951093,3506,0.13055347,-0.116724543,0.307649787,0.2048907,0.064565879,1.310172207,0.387906446,0.178250815,1.488885685,0.11376945,-0.113781724,0.266331769,0.04960976,-0.064144241,0.173047926,0.071409146,0.387906446,0.04960976,0.95039024,0.612093554,0.88623055,1360,553,1360,553,10594,11954,2699,10594,2146,0.7951093,0.121197528,-0.121197528,0.010837012,5.87E-05,5.85E-05,0.732775643,0.268480071,0.429740549,0.377913076,0.240055977,0.179370687,-0.178250815,0.178250815,-0.089173802,-0.20881957,0.112016382,0.95039024,0.612093554,-0.178250815,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.691700242,0.619065928,0.13055347,0.781241897,0.781241897,0.875926483,-196711703,-0.114106574,0.821749185,0.649466596,0.730189109,,,,,,,,0.16489015
ce778982-236b-4a5b-81f1-7f51239624ea,AdaBoostClassifier,PREPROCESSING,FOS,FOS,0.864055142,0.611808329,0.18944926,0.611808329,0.943392841,0.772694524,3506,0.135944858,-0.125307476,0.275785318,0.227305476,-0.06094692,0.732235142,0.388191671,0.215652265,1.606145664,0.114591227,-0.110291222,0.28099704,0.056607159,-0.081448509,0.076127673,0.073912526,0.388191671,0.056607159,0.943392841,0.611808329,0.885408773,1361,631,1361,631,10516,11877,2776,10516,2145,0.772694524,0.148550387,-0.148550387,0.004732087,1.12E-05,1.12E-05,0.73267044,0.268402987,0.429690963,0.384480237,0.476898095,0.141190489,-0.215652265,0.215652265,-0.024672151,-0.22715216,0.113930764,0.943392841,0.611808329,-0.215652265,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.682903534,0.604466476,0.135944858,0.777600585,0.777600585,0.893113453,-145752864.9,-0.134203757,0.784347735,0.645403942,0.688497224,137.7496068,41.3,0,1600.955701,0,6670.648755,0.576269934,0.271428571
ce778982-236b-4a5b-81f1-7f51239624ea,RandomForestClassifier,PREPROCESSING,FOS,FOS,0.854773766,0.618653736,0.202006415,0.618653736,0.929039203,0.73277027,3506,0.145226234,-0.13601363,0.287860219,0.26722973,0.046154396,1.169067103,0.381346264,0.179722485,1.49491967,0.114341914,-0.11801125,0.259888916,0.070960797,-0.094275637,0.151084151,0.077593749,0.381346264,0.070960797,0.929039203,0.618653736,0.885658086,1337,791,1337,791,10356,11693,2960,10356,2169,0.73277027,0.136999061,-0.136999061,0.004401124,9.68E-06,9.66E-06,0.732663195,0.268397679,0.429687533,0.393938444,0.262533282,0.175506386,-0.179722485,0.179722485,-0.082082823,-0.229042036,0.115705505,0.929039203,0.618653736,-0.179722485,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.670893907,0.58198698,0.145226234,0.77384647,0.77384647,0.87986271,-632544053,-0.085446848,0.820277515,0.643715685,0.750673976,,,,,,,,0.138442132
ce778982-236b-4a5b-81f1-7f51239624ea,BaggingClassifier,PREPROCESSING,FOS,FOS,0.850610796,0.588134626,0.191564867,0.588134626,0.933165874,0.734592091,3506,0.149389204,-0.13174758,0.309774752,0.265407909,0.128783584,1.50075013,0.411865374,0.108903606,1.278457197,0.121897687,-0.128997561,0.230261964,0.066834126,-0.073290012,0.251367464,0.08111075,0.411865374,0.066834126,0.933165874,0.588134626,0.878102313,1444,745,1444,745,10402,11846,2807,10402,2062,0.734592091,0.091096809,-0.091096809,0.013424998,9.01E-05,8.96E-05,0.732841274,0.268528166,0.429771333,0.402767303,0.005076218,0.227464764,-0.108903606,0.108903606,-0.128890573,-0.2008177,0.12289274,0.933165874,0.588134626,-0.108903606,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.653255188,0.565152988,0.149389204,0.76065025,0.76065025,0.829943061,-1343369557,-0.035613593,0.891096394,0.618986867,0.752016379,153.3630311,51.7,0,1934.147664,0,8058.9486,0.696203615,0.151193104
ce778982-236b-4a5b-81f1-7f51239624ea,BernoulliNB,PREPROCESSING,FOS,FOS,0.806046543,0.735596121,0.306694875,0.735596121,0.828204898,0.573876279,3506,0.193953457,-0.187035337,0.264979424,0.426123721,0.012611453,1.029380273,0.264403879,0.454052349,3.235714286,0.091249139,-0.065632178,0.432138979,0.171795102,-0.257066014,0.076361337,0.083117102,0.264403879,0.171795102,0.828204898,0.735596121,0.908750861,927,1915,927,1915,9232,10159,4494,9232,2579,0.573876279,0.355559182,-0.355559182,0.065317381,0.00213318,0.002153237,0.734462573,0.269717636,0.430580741,0.407718289,0.816587669,0.100742132,-0.454052349,0.454052349,-0.039121816,-0.398166329,0.104479854,0.828204898,0.735596121,-0.454052349,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.64475,0.521637493,0.193953457,0.78190051,0.78190051,1.059912415,-329970419.2,-0.196986335,0.545947651,0.687183586,0.66851184,,,,,,,,0.412750972
ce778982-236b-4a5b-81f1-7f51239624ea,BaggingClassifier,PREPROCESSING,FOS,HYPERPARAMETER,0.866853204,0.584711922,0.17368457,0.584711922,0.955593433,0.805500982,3506,0.133146796,-0.121716044,0.290320942,0.194499018,0.054093567,1.276119403,0.415288078,0.135635446,1.345184591,0.120251074,-0.123611417,0.245484245,0.044406567,-0.056378476,0.179146215,0.073783417,0.415288078,0.044406567,0.955593433,0.584711922,0.879748926,1456,495,1456,495,10652,12108,2545,10652,2050,0.805500982,0.096006961,-0.096006961,0.017584173,0.000154602,0.000153752,0.732923754,0.268588615,0.429809898,0.384144289,0.179101825,0.190646915,-0.135635446,0.135635446,-0.088852492,-0.193768817,0.117951376,0.955593433,0.584711922,-0.135635446,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.677573955,0.608476947,0.133146796,0.770152678,0.770152678,0.844092696,-176604849.7,-0.07925697,0.864364554,0.627727168,0.664651561,153.1815536,62.1,0,2265.289865,0,9438.707769,0.815399477,0.306559445
ce778982-236b-4a5b-81f1-7f51239624ea,RandomForestClassifier,PREPROCESSING,FOS,HYPERPARAMETER,0.86036989,0.549058756,0.163106531,0.549058756,0.95828474,0.805439331,3506,0.13963011,-0.130129172,0.280891595,0.194560669,0.035151077,1.179692308,0.450941244,0.13875749,1.320699708,0.128924407,-0.133492555,0.24467733,0.04171526,-0.054002594,0.157127517,0.078402522,0.450941244,0.04171526,0.95828474,0.549058756,0.871075593,1581,465,1581,465,10682,12263,2390,10682,1925,0.805439331,0.096380042,-0.096380042,0.023043461,0.000265501,0.000264322,0.733068335,0.268694592,0.429877238,0.395986165,0.230254035,0.180882668,-0.13875749,0.13875749,-0.084321816,-0.183204752,0.126838042,0.95828474,0.549058756,-0.13875749,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.652985075,0.585854459,0.13963011,0.753671748,0.753671748,0.826310663,-173666775,-0.084754896,0.86124251,0.596529284,0.749251629,,,,,,,,0.172406181
ce778982-236b-4a5b-81f1-7f51239624ea,GradientBoostingClassifier,PREPROCESSING,FOS,HYPERPARAMETER,0.875725107,0.659155733,0.200436771,0.659155733,0.943841392,0.786857337,3506,0.124274893,-0.107753469,0.329299216,0.213142663,0.105952505,1.493256118,0.340844267,0.16489015,1.51395806,0.101997269,-0.102871301,0.266216175,0.056158608,-0.06726488,0.220393382,0.066443531,0.340844267,0.056158608,0.943841392,0.659155733,0.898002731,1195,626,1195,626,10521,11716,2937,10521,2311,0.786857337,0.116077515,-0.116077515,0.006977259,2.43E-05,2.42E-05,0.73270422,0.268427737,0.429706927,0.364536776,0.130904221,0.200436911,-0.16489015,0.16489015,-0.104411903,-0.219317795,0.101223149,0.943841392,0.659155733,-0.16489015,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.717367686,0.642626371,0.124274893,0.801498563,0.801498563,0.894534524,-237092775.7,-0.09762527,0.83510985,0.687030844,0.667781928,,,,,,,,0.427036687
ce778982-236b-4a5b-81f1-7f51239624ea,XGBClassifier,PREPROCESSING,FAIR_SMOTE,FAIR_SMOTE,0.571555313,0.954934398,0.646147547,0.954934398,0.450973356,0.353612167,3506,0.428444687,-0.524861167,0.148156587,0.646387833,-0.085207526,0.870938269,0.045065602,0.271428571,inf,0.030472517,0.022511848,inf,0.549026644,-0.825091131,0.085540922,0.066410567,0.045065602,0.549026644,0.450973356,0.954934398,0.969527483,158,6120,158,6120,5027,5185,9468,5027,3348,0.353612167,0.548259851,-0.548259851,0.17703206,0.015670175,0.016107448,0.745019201,0.277526805,0.436319149,0.36444634,1.104765685,0.133382855,-0.271428571,0.825091131,0.053859687,-0.808782002,0.070177011,0.450973356,0.954934398,-0.271428571,0.239268409,[0.7590664],11147,-0.244501748,1.468094572,0.516109141,0.362166936,0.428444687,0.702953877,0.702953877,1.088355265,,0.553662559,0.728571429,0.670069048,0.754660321,32.1058042,52.3,0,1289.802315,0,5374.176313,0.46426912,0.166214654
